id,ciiu_4n4
33484,H4923
33485,M7020
33486,I5610
33487,O8411
33488,N7730
33489,P8510
33490,M7110
33491,A0129
33492,L6820
33493,K6430
33494,J6190
33495,F4100
33496,G4659
33497,G4630
33498,K6419
33499,G4630
33500,O8412
33501,H4921
33502,M7020
33503,G4690
33504,H4923
33505,M7020
33506,N7911
33507,S9609
33508,H4923
33509,M7010
33510,O8423
33511,C2395
33512,G4669
33513,G4649
33514,N8010
33515,F4100
33516,H4922
33517,S9609
33518,G4641
33519,M7110
33520,G4641
33521,G4630
33522,M7020
33523,M6920
33524,H4923
33525,S9420
33526,S9412
33527,O8412
33528,B0729
33529,P8510
33530,H4922
33531,C1079
33532,O8412
33533,F4321
33534,A0321
33535,G4630
33536,K6611
33537,M7020
33538,F4100
33539,M7110
33540,G4669
33541,G4761
33542,L6820
33543,G4711
33544,P8510
33545,L6810
33546,O8412
33547,P8510
33548,H4922
33549,Q8620
33550,F4321
33551,G4649
33552,H4921
33553,G4653
33554,H4922
33555,G4659
33556,M6920
33557,M7020
33558,G4649
33559,G4741
33560,M7020
33561,K6619
33562,Q8890
33563,G4690
33564,G4659
33565,V0300
33566,G4641
33567,F4210
33568,C1393
33569,C1702
33570,F4321
33571,G4651
33572,L6820
33573,O8422
33574,I5610
33575,C2023
33576,J5811
33577,S9420
33578,B0910
33579,F4322
33580,G4530
33581,G4652
33582,S9420
33583,R9321
33584,L6810
33585,M7110
33586,F4321
33587,L6820
33588,S9609
33589,H4922
33590,M6910
33591,O8413
33592,G4641
33593,M7020
33594,C1079
33595,G4630
33596,L6810
33597,Q8890
33598,L6820
33599,G4649
33600,Q8890
33601,L6810
33602,F4210
33603,M7490
33604,J5911
33605,M7110
33606,G4690
33607,M7110
33608,A0126
33609,G4741
33610,C1030
33611,N7911
33612,S9499
33613,S9491
33614,C1101
33615,G4659
33616,S9499
33617,S9420
33618,G4641
33619,G4719
33620,M7020
33621,O8412
33622,A0141
33623,G4651
33624,H4921
33625,G4651
33626,G4690
33627,C1410
33628,H4923
33629,A0150
33630,Q8890
33631,G4669
33632,G4759
33633,S9609
33634,G4649
33635,C2710
33636,H4923
33637,G4772
33638,S9420
33639,G4652
33640,C2819
33641,H4922
33642,S9609
33643,C1079
33644,G4649
33645,L6820
33646,F4220
33647,G4651
33648,S9411
33649,S9411
33650,M7010
33651,L6820
33652,N7710
33653,F4100
33654,N8010
33655,H5221
33656,N7911
33657,C1030
33658,L6810
33659,S9420
33660,G4659
33661,O8430
33662,L6810
33663,S9491
33664,F4100
33665,Q8810
33666,G4530
33667,N8010
33668,C3290
33669,S9420
33670,G4690
33671,M7020
33672,L6810
33673,G4530
33674,H4921
33675,J5813
33676,F4100
33677,G4649
33678,C2391
33679,G4649
33680,Q8810
33681,M7110
33682,G4659
33683,O8412
33684,M7010
33685,G4649
33686,M7020
33687,S9420
33688,S9491
33689,H4923
33690,N8010
33691,G4690
33692,J5813
33693,R9311
33694,B0910
33695,G4741
33696,C2220
33697,O8411
33698,M7020
33699,S9420
33700,B0729
33701,G4773
33702,L6810
33703,G4649
33704,Q8890
33705,Q8610
33706,L6820
33707,S9411
33708,F4100
33709,G4652
33710,S9411
33711,G4651
33712,S9499
33713,P8549
33714,P8510
33715,G4669
33716,N7911
33717,H4923
33718,G4659
33719,K6611
33720,M7500
33721,M7410
33722,M7500
33723,H5310
33724,S9420
33725,G4663
33726,A0141
33727,P8549
33728,E3811
33729,G4630
33730,S9420
33731,O8412
33732,C1010
33733,I5510
33734,M7020
33735,H4923
33736,G4741
33737,G4690
33738,O8411
33739,M7020
33740,A0163
33741,F4100
33742,F4100
33743,H4921
33744,C2930
33745,A0311
33746,C2593
33747,H4922
33748,M7110
33749,G4659
33750,Q8620
33751,Q8890
33752,N7810
33753,S9412
33754,G4659
33755,S9491
33756,G4641
33757,N7990
33758,F4100
33759,P8522
33760,G4630
33761,C1079
33762,S9499
33763,Q8890
33764,G4630
33765,O8413
33766,G4741
33767,M7020
33768,H4922
33769,H5221
33770,L6810
33771,I5510
33772,O8411
33773,O8411
33774,L6820
33775,N8010
33776,H4930
33777,A0240
33778,G4659
33779,G4530
33780,S9420
33781,G4690
33782,F4100
33783,G4659
33784,G4630
33785,H5310
33786,S9420
33787,C1030
33788,S9411
33789,O8411
33790,Q8810
33791,G4663
33792,G4641
33793,P8510
33794,F4321
33795,G4630
33796,F4100
33797,C3312
33798,K6419
33799,G4649
33800,H5320
33801,M7210
33802,O8413
33803,L6820
33804,J6190
33805,J6201
33806,F4100
33807,L6820
33808,L6820
33809,G4659
33810,M7020
33811,G4659
33812,G4641
33813,N8292
33814,O8413
33815,G4690
33816,L6820
33817,I5610
33818,S9491
33819,M7110
33820,H4922
33821,K6622
33822,L6810
33823,M7490
33824,S9609
33825,O8412
33826,C2012
33827,O8411
33828,K6622
33829,V0300
33830,G4690
33831,H4923
33832,G4620
33833,E3700
33834,S9420
33835,G4630
33836,F4100
33837,N8130
33838,B0729
33839,S9491
33840,A0112
33841,H4922
33842,C1312
33843,Q8890
33844,K6419
33845,F4100
33846,C2511
33847,M7110
33848,I5621
33849,H4922
33850,O8413
33851,L6820
33852,G4649
33853,A0119
33854,H4923
33855,N8230
33856,L6810
33857,M7110
33858,G4530
33859,H4922
33860,L6810
33861,L6820
33862,G4649
33863,L6820
33864,F4390
33865,S9491
33866,G4772
33867,L6810
33868,G4641
33869,A0122
33870,G4669
33871,G4659
33872,G4663
33873,G4690
33874,F4321
33875,H4923
33876,G4651
33877,P8549
33878,O8412
33879,J6201
33880,H4923
33881,O8411
33882,I5610
33883,B0990
33884,I5610
33885,Q8790
33886,M7110
33887,C1104
33888,S9491
33889,F4100
33890,G4649
33891,C2023
33892,G4663
33893,S9420
33894,F4210
33895,S9491
33896,M7020
33897,S9491
33898,O8412
33899,S9499
33900,O8422
33901,Q8720
33902,M7020
33903,O8411
33904,H4923
33905,C3100
33906,C3100
33907,G4651
33908,O8411
33909,G4530
33910,M7020
33911,S9420
33912,Q8610
33913,S9499
33914,O8411
33915,S9609
33916,M7020
33917,P8530
33918,H5221
33919,C1391
33920,L6810
33921,F4100
33922,L6810
33923,H4923
33924,M7020
33925,G4641
33926,G4630
33927,G4663
33928,G4711
33929,F4100
33930,L6810
33931,S9420
33932,M7110
33933,C1812
33934,G4530
33935,J6110
33936,C2819
33937,H4922
33938,M7310
33939,G4530
33940,O8411
33941,G4520
33942,K6419
33943,F4100
33944,K6511
33945,H4923
33946,M7020
33947,S9411
33948,G4649
33949,G4651
33950,O8412
33951,I5510
33952,G4763
33953,M7020
33954,G4662
33955,S9491
33956,H4922
33957,F4100
33958,G4652
33959,S9420
33960,F4100
33961,L6810
33962,Q8790
33963,M7020
33964,C1020
33965,M7020
33966,F4100
33967,M6910
33968,L6820
33969,M6920
33970,S9491
33971,G4663
33972,I5610
33973,L6820
33974,M7210
33975,G4649
33976,S9411
33977,H5012
33978,L6820
33979,G4659
33980,M7310
33981,F4100
33982,O8413
33983,F4322
33984,M7110
33985,G4741
33986,A0122
33987,L6810
33988,S9609
33989,C1399
33990,J6201
33991,G4663
33992,H4923
33993,H5012
33994,O8423
33995,A0163
33996,L6810
33997,M7490
33998,G4741
33999,G4659
34000,I5610
34001,H4923
34002,F4100
34003,A0146
34004,F4220
34005,F4100
34006,M7310
34007,S9420
34008,G4641
34009,C1010
34010,L6820
34011,M6920
34012,H4923
34013,G4649
34014,F4330
34015,O8413
34016,F4100
34017,H5120
34018,G4690
34019,P8510
34020,H4921
34021,F4100
34022,A0126
34023,K6419
34024,M6920
34025,G4651
34026,H4922
34027,P8549
34028,F4210
34029,G4741
34030,G4649
34031,I5630
34032,S9601
34033,L6810
34034,K6630
34035,F4321
34036,H5224
34037,M7310
34038,P8549
34039,I5510
34040,I5610
34041,S9499
34042,D3510
34043,G4651
34044,P8510
34045,L6820
34046,A0150
34047,K6419
34048,M7110
34049,H4922
34050,M7110
34051,M7020
34052,L6820
34053,N8010
34054,N8129
34055,C2100
34056,M7110
34057,M7020
34058,G4772
34059,L6820
34060,Q8790
34061,N8211
34062,N8010
34063,S9420
34064,E3600
34065,G4690
34066,G4651
34067,M7310
34068,C1102
34069,O8411
34070,D3510
34071,A0146
34072,G4649
34073,F4100
34074,N7911
34075,L6810
34076,C2511
34077,A0146
34078,Q8620
34079,I5630
34080,M6910
34081,L6820
34082,I5510
34083,M7020
34084,L6810
34085,Q8730
34086,A0321
34087,B0729
34088,C1512
34089,A0150
34090,H5224
34091,G4761
34092,K6611
34093,F4100
34094,M7020
34095,L6820
34096,N8230
34097,G4610
34098,Q8620
34099,L6810
34100,S9609
34101,G4653
34102,M7110
34103,H5221
34104,F4210
34105,O8411
34106,G4649
34107,M7010
34108,H4922
34109,S9491
34110,L6820
34111,J6201
34112,G4759
34113,P8510
34114,G4761
34115,N7911
34116,O8411
34117,G4651
34118,B0513
34119,M7110
34120,Q8890
34121,O8413
34122,L6820
34123,G4772
34124,F4100
34125,L6820
34126,S9609
34127,C2392
34128,Q8890
34129,N7911
34130,N8010
34131,S9411
34132,S9499
34133,S9420
34134,A0311
34135,N7911
34136,M6920
34137,G4530
34138,P8510
34139,A0321
34140,L6820
34141,G4663
34142,N7911
34143,P8549
34144,S9420
34145,M7020
34146,F4321
34147,M7020
34148,G4669
34149,H4923
34150,H4923
34151,S9499
34152,H5221
34153,H4923
34154,F4210
34155,A0126
34156,Q8890
34157,M7010
34158,P8510
34159,L6820
34160,M6920
34161,O8411
34162,G4663
34163,H5210
34164,B0729
34165,C1820
34166,G4669
34167,G4620
34168,J6201
34169,M7310
34170,M6910
34171,F4210
34172,I5510
34173,O8413
34174,G4690
34175,Q8730
34176,C1811
34177,L6810
34178,M6920
34179,R9311
34180,F4210
34181,K6499
34182,F4390
34183,S9420
34184,J6010
34185,G4772
34186,Q8620
34187,G4651
34188,N7911
34189,C3091
34190,O8412
34191,G4662
34192,N7911
34193,M7020
34194,S9499
34195,H4923
34196,G4649
34197,H4923
34198,S9609
34199,S9411
34200,A0119
34201,S9499
34202,B0729
34203,H5221
34204,N7710
34205,J6120
34206,H4923
34207,G4772
34208,C1050
34209,N7911
34210,M7310
34211,M7110
34212,G4652
34213,F4100
34214,H5221
34215,H4923
34216,C3030
34217,S9491
34218,P8510
34219,F4220
34220,L6810
34221,O8413
34222,H4921
34223,S9411
34224,F4100
34225,C3240
34226,B0729
34227,K6419
34228,G4752
34229,L6820
34230,S9420
34231,G4651
34232,G4690
34233,N8010
34234,G4630
34235,M7110
34236,S9420
34237,L6810
34238,F4100
34239,M7020
34240,C2220
34241,M7020
34242,R9311
34243,S9420
34244,G4690
34245,S9420
34246,S9420
34247,I5610
34248,P8510
34249,H4922
34250,H5110
34251,L6820
34252,P8522
34253,S9411
34254,M6910
34255,C1812
34256,H5221
34257,Q8620
34258,G4630
34259,H4922
34260,I5621
34261,H5229
34262,N8010
34263,I5630
34264,B0729
34265,G4771
34266,G4653
34267,N7911
34268,C2818
34269,A0311
34270,L6810
34271,M6910
34272,G4659
34273,H5221
34274,L6810
34275,G4690
34276,H5120
34277,M7110
34278,G4649
34279,G4530
34280,O8413
34281,L6810
34282,H4923
34283,A0321
34284,K6419
34285,R9311
34286,H4923
34287,M6920
34288,G4719
34289,F4100
34290,M7420
34291,L6810
34292,G4641
34293,L6810
34294,H4923
34295,C2710
34296,M7110
34297,G4773
34298,K6420
34299,G4663
34300,K6622
34301,N7911
34302,H4922
34303,H4923
34304,H4921
34305,L6820
34306,C2023
34307,R9311
34308,I5630
34309,P8510
34310,G4759
34311,S9609
34312,K6611
34313,H5229
34314,S9420
34315,F4100
34316,N8010
34317,S9420
34318,F4100
34319,L6820
34320,Q8620
34321,S9411
34322,Q8790
34323,P8549
34324,G4663
34325,J6120
34326,P8521
34327,G4620
34328,M6910
34329,C2821
34330,F4100
34331,M7020
34332,M7020
34333,G4510
34334,M6920
34335,K6419
34336,O8412
34337,K6630
34338,L6810
34339,S9511
34340,O8413
34341,F4100
34342,L6810
34343,G4772
34344,C1020
34345,F4100
34346,M7020
34347,S9420
34348,M6910
34349,H4923
34350,G4741
34351,M6910
34352,S9609
34353,C2220
34354,M7220
34355,H5221
34356,O8412
34357,M7110
34358,K6630
34359,O8423
34360,H4923
34361,Q8790
34362,Q8790
34363,O8413
34364,O8411
34365,H4923
34366,G4630
34367,J6201
34368,Q8890
34369,L6820
34370,L6820
34371,S9491
34372,H4923
34373,C2511
34374,O8411
34375,N7911
34376,Q8890
34377,G4530
34378,H5223
34379,G4630
34380,G4649
34381,G4651
34382,S9420
34383,G4630
34384,O8412
34385,L6820
34386,V0300
34387,N8129
34388,P8549
34389,H4923
34390,N7911
34391,H4922
34392,H4923
34393,S9411
34394,G4530
34395,G4630
34396,G4651
34397,L6810
34398,S9420
34399,S9420
34400,G4690
34401,H4923
34402,N8230
34403,O8411
34404,G4752
34405,L6820
34406,N7710
34407,P8510
34408,P8549
34409,S9609
34410,J5811
34411,H4923
34412,A0163
34413,P8510
34414,G4630
34415,L6810
34416,M7020
34417,F4100
34418,S9420
34419,H4922
34420,G4649
34421,R9311
34422,G4663
34423,M7020
34424,M7020
34425,M7020
34426,J6201
34427,I5610
34428,A0119
34429,G4659
34430,G4649
34431,G4659
34432,M7020
34433,G4649
34434,Q8620
34435,P8521
34436,M6910
34437,R9311
34438,C1030
34439,O8412
34440,M7110
34441,N8010
34442,C1410
34443,G4741
34444,G4663
34445,S9609
34446,F4100
34447,A0122
34448,A0322
34449,B0729
34450,P8510
34451,Q8720
34452,I5621
34453,L6810
34454,C2013
34455,I5610
34456,K6611
34457,E3830
34458,S9499
34459,S9420
34460,M6910
34461,A0150
34462,H5224
34463,M7020
34464,M7020
34465,P8510
34466,S9411
34467,K6419
34468,P8549
34469,M7020
34470,M7110
34471,S9609
34472,F4100
34473,S9420
34474,S9420
34475,F4100
34476,G4520
34477,E3811
34478,H5110
34479,S9609
34480,A0163
34481,C2710
34482,A0114
34483,F4100
34484,O8412
34485,G4659
34486,J6201
34487,S9420
34488,G4649
34489,S9499
34490,M7020
34491,M7020
34492,N7911
34493,O8412
34494,G4641
34495,H5221
34496,H4923
34497,H5224
34498,C2710
34499,S9491
34500,C2420
34501,S9499
34502,N7911
34503,M7010
34504,F4100
34505,C2819
34506,G4772
34507,O8412
34508,M7020
34509,R9102
34510,S9420
34511,G4659
34512,H4923
34513,H4923
34514,L6810
34515,C1101
34516,C3290
34517,K6499
34518,S9420
34519,G4649
34520,L6820
34521,M7020
34522,I5610
34523,H5221
34524,G4690
34525,S9420
34526,G4659
34527,S9602
34528,I5510
34529,F4321
34530,O8423
34531,F4100
34532,M7020
34533,B0810
34534,O8412
34535,H4923
34536,M6920
34537,G4721
34538,G4741
34539,N7730
34540,F4100
34541,O8412
34542,G4663
34543,G4520
34544,A0321
34545,G4630
34546,G4663
34547,B0910
34548,M7310
34549,L6810
34550,G4659
34551,Q8890
34552,Q8620
34553,M7110
34554,N8010
34555,M7110
34556,G4630
34557,G4659
34558,G4630
34559,G4659
34560,G4649
34561,H5221
34562,M6920
34563,G4649
34564,A0150
34565,G4659
34566,G4620
34567,G4649
34568,F4100
34569,N8129
34570,O8423
34571,A0141
34572,G4690
34573,J6201
34574,O8411
34575,F4210
34576,G4651
34577,R9311
34578,I5621
34579,D3510
34580,L6820
34581,G4730
34582,L6820
34583,N7911
34584,M7490
34585,A0111
34586,O8412
34587,K6419
34588,M7110
34589,L6820
34590,G4620
34591,O8412
34592,H4922
34593,Q8890
34594,A0122
34595,F4100
34596,H4923
34597,H4923
34598,G4772
34599,N8010
34600,M7020
34601,L6810
34602,M6920
34603,V0300
34604,Q8620
34605,I5510
34606,G4510
34607,L6820
34608,G4659
34609,S9491
34610,K6629
34611,G4771
34612,F4100
34613,G4649
34614,H4922
34615,G4641
34616,G4669
34617,K6622
34618,H4923
34619,O8412
34620,I5630
34621,M7020
34622,G4651
34623,L6810
34624,L6810
34625,S9491
34626,K6619
34627,G4690
34628,M7310
34629,Q8890
34630,H4923
34631,M7210
34632,F4100
34633,C2813
34634,G4659
34635,G4799
34636,I5610
34637,O8413
34638,N8010
34639,G4653
34640,G4652
34641,C2710
34642,N7730
34643,V0300
34644,L6820
34645,H5221
34646,G4630
34647,H5012
34648,M7490
34649,H5221
34650,G4690
34651,M6920
34652,R9312
34653,S9420
34654,O8412
34655,M7110
34656,G4663
34657,M7020
34658,C2220
34659,M7020
34660,F4100
34661,J6201
34662,G4663
34663,I5630
34664,C1410
34665,M7110
34666,M7310
34667,N8230
34668,M7020
34669,O8423
34670,G4659
34671,M7220
34672,G4721
34673,M7020
34674,O8412
34675,G4649
34676,M7020
34677,M6920
34678,S9420
34679,G4772
34680,M7020
34681,R9311
34682,H5310
34683,Q8620
34684,M7110
34685,K6419
34686,M7020
34687,H4923
34688,Q8720
34689,G4669
34690,N8129
34691,G4690
34692,F4100
34693,M6920
34694,L6810
34695,P8549
34696,C2029
34697,N8220
34698,N8010
34699,H4923
34700,G4649
34701,L6820
34702,F4100
34703,M7490
34704,C2392
34705,H5221
34706,G4652
34707,M7310
34708,G4659
34709,J5813
34710,O8412
34711,O8412
34712,Q8690
34713,M7110
34714,C1811
34715,O8422
34716,A0146
34717,K6630
34718,H4922
34719,M7310
34720,O8412
34721,H4922
34722,G4741
34723,F4220
34724,G4659
34725,O8411
34726,M7110
34727,A0321
34728,M7020
34729,I5610
34730,C1061
34731,A0129
34732,B0729
34733,C1080
34734,M7020
34735,F4100
34736,P8549
34737,A0321
34738,P8522
34739,G4520
34740,G4659
34741,S9609
34742,C2930
34743,G4659
34744,L6810
34745,P8521
34746,M6910
34747,A0240
34748,F4100
34749,Q8720
34750,U9900
34751,K6419
34752,L6820
34753,G4630
34754,C2819
34755,M7310
34756,O8412
34757,C2819
34758,K6419
34759,Q8810
34760,S9491
34761,S9601
34762,M6920
34763,O8411
34764,B0729
34765,N7911
34766,S9420
34767,G4741
34768,O8413
34769,S9609
34770,H4922
34771,G4530
34772,I5510
34773,C1079
34774,M7020
34775,G4663
34776,H4921
34777,H4923
34778,A0119
34779,N7911
34780,H4923
34781,M7110
34782,G4659
34783,M7020
34784,O8423
34785,G4649
34786,C2592
34787,M7020
34788,M7020
34789,M7310
34790,G4772
34791,C1071
34792,Q8690
34793,H4923
34794,N8010
34795,S9420
34796,F4210
34797,S9420
34798,G4752
34799,O8412
34800,C3100
34801,F4100
34802,C2819
34803,C1920
34804,C2220
34805,L6810
34806,S9499
34807,S9499
34808,G4772
34809,H4922
34810,G4690
34811,E3600
34812,L6810
34813,H4921
34814,G4630
34815,C1073
34816,Q8690
34817,F4321
34818,L6810
34819,M6920
34820,G4641
34821,M7110
34822,Q8890
34823,J6020
34824,P8549
34825,L6820
34826,H5224
34827,G4620
34828,G4663
34829,L6810
34830,G4759
34831,S9411
34832,K6630
34833,M7110
34834,G4641
34835,O8412
34836,C1392
34837,L6820
34838,F4100
34839,O8413
34840,L6820
34841,A0321
34842,P8510
34843,N7911
34844,F4100
34845,B0729
34846,H4923
34847,G4669
34848,C3250
34849,P8549
34850,L6810
34851,L6810
34852,G4690
34853,G4649
34854,M7020
34855,C1101
34856,Q8620
34857,N7710
34858,L6810
34859,S9499
34860,J6201
34861,L6820
34862,F4100
34863,G4641
34864,G4661
34865,S9609
34866,F4100
34867,N8030
34868,S9420
34869,M7020
34870,H5221
34871,G4659
34872,H4923
34873,O8411
34874,G4763
34875,K6611
34876,S9411
34877,Q8620
34878,S9411
34879,H4923
34880,C1030
34881,K6611
34882,M7020
34883,H4923
34884,K6630
34885,C1812
34886,N7911
34887,H4922
34888,G4649
34889,N8129
34890,G4651
34891,G4530
34892,F4210
34893,G4659
34894,K6419
34895,S9420
34896,S9491
34897,O8411
34898,G4630
34899,G4741
34900,F4290
34901,G4662
34902,A0321
34903,S9609
34904,S9420
34905,L6820
34906,H4923
34907,O8413
34908,G4759
34909,F4100
34910,P8530
34911,L6810
34912,G4653
34913,L6820
34914,G4659
34915,P8521
34916,H4922
34917,M7020
34918,E3600
34919,G4630
34920,F4100
34921,I5621
34922,F4220
34923,S9603
34924,C1073
34925,S9420
34926,I5630
34927,C1050
34928,G4510
34929,C3312
34930,M7310
34931,Q8620
34932,M7490
34933,C2821
34934,C1701
34935,H5221
34936,O8423
34937,M7020
34938,F4100
34939,G4741
34940,M7490
34941,J5813
34942,G4530
34943,O8413
34944,N8010
34945,G4659
34946,N7911
34947,H4923
34948,S9499
34949,L6820
34950,L6810
34951,G4669
34952,G4669
34953,G4530
34954,G4520
34955,G4659
34956,Q8690
34957,Q8620
34958,S9420
34959,R9311
34960,G4669
34961,G4659
34962,M6920
34963,H4922
34964,G4520
34965,G4630
34966,F4100
34967,A0126
34968,H4923
34969,M7210
34970,H4923
34971,A0122
34972,O8411
34973,H4923
34974,G4651
34975,N8010
34976,G4540
34977,C2023
34978,G4690
34979,B0729
34980,A0122
34981,G4510
34982,G4530
34983,O8413
34984,G4742
34985,Q8890
34986,G4530
34987,O8412
34988,F4100
34989,M7020
34990,N8291
34991,H5221
34992,G4630
34993,H4923
34994,F4100
34995,M7020
34996,G4530
34997,G4771
34998,L6820
34999,G4751
35000,O8412
35001,N7912
35002,Q8890
35003,A0150
35004,E3600
35005,Q8810
35006,O8412
35007,S9609
35008,O8422
35009,G4659
35010,R9319
35011,Q8790
35012,L6820
35013,A0322
35014,L6810
35015,F4100
35016,L6820
35017,P8521
35018,P8549
35019,M7310
35020,M7020
35021,A0321
35022,M7110
35023,C2920
35024,M7020
35025,N7911
35026,I5510
35027,M7110
35028,G4752
35029,G4690
35030,Q8620
35031,G4630
35032,O8412
35033,A0163
35034,N7911
35035,P8542
35036,O8411
35037,R9311
35038,C2310
35039,F4100
35040,S9420
35041,G4649
35042,A0322
35043,L6820
35044,K6622
35045,M7490
35046,H4923
35047,F4100
35048,H4923
35049,M7110
35050,I5610
35051,G4641
35052,M6920
35053,K6619
35054,J6120
35055,K6619
35056,G4659
35057,O8412
35058,I5610
35059,G4610
35060,F4210
35061,S9411
35062,J5911
35063,N8010
35064,M7020
35065,G4711
35066,G4649
35067,S9491
35068,M6920
35069,H5221
35070,N7911
35071,B0729
35072,D3510
35073,G4651
35074,G4530
35075,I5610
35076,C3312
35077,M6910
35078,L6820
35079,G4641
35080,G4659
35081,M6910
35082,S9420
35083,G4659
35084,O8413
35085,C3100
35086,S9491
35087,P8510
35088,P8510
35089,S9491
35090,H4922
35091,G4730
35092,A0321
35093,R9311
35094,K6419
35095,H5229
35096,C2819
35097,G4663
35098,G4659
35099,K6420
35100,C3312
35101,S9420
35102,M7110
35103,M7020
35104,C2930
35105,F4220
35106,F4321
35107,A0122
35108,G4663
35109,M7020
35110,E3600
35111,Q8620
35112,M7020
35113,M7010
35114,G4741
35115,S9420
35116,M7020
35117,Q8690
35118,L6810
35119,C1079
35120,V0300
35121,G4659
35122,G4530
35123,U9900
35124,H5210
35125,N8010
35126,N7911
35127,B0710
35128,K6622
35129,A0321
35130,K6419
35131,S9420
35132,S9420
35133,S9499
35134,O8411
35135,L6820
35136,G4630
35137,F4210
35138,A0119
35139,M7490
35140,G4721
35141,A0321
35142,P8549
35143,S9420
35144,M7110
35145,S9499
35146,E3811
35147,L6810
35148,L6810
35149,A0321
35150,M7020
35151,H5021
35152,G4540
35153,L6820
35154,G4791
35155,M7110
35156,M7110
35157,B0729
35158,D3510
35159,K6419
35160,L6820
35161,S9609
35162,G4652
35163,O8411
35164,K6419
35165,L6810
35166,M7110
35167,G4663
35168,O8412
35169,G4659
35170,P8549
35171,S9499
35172,N7730
35173,G4690
35174,M6910
35175,J6201
35176,M7310
35177,S9499
35178,O8412
35179,H5221
35180,N8230
35181,L6810
35182,M7020
35183,L6820
35184,P8510
35185,L6810
35186,A0321
35187,J5811
35188,G4741
35189,S9491
35190,H5210
35191,Q8790
35192,F4330
35193,G4630
35194,G4630
35195,E3700
35196,S9420
35197,M7020
35198,C1410
35199,E3600
35200,O8412
35201,N8230
35202,O8411
35203,G4659
35204,M7020
35205,O8411
35206,C1392
35207,A0146
35208,G4649
35209,F4100
35210,C1410
35211,M6910
35212,S9601
35213,H4923
35214,M7110
35215,Q8890
35216,H4923
35217,P8549
35218,L6820
35219,K6630
35220,L6820
35221,L6820
35222,S9499
35223,K6419
35224,I5630
35225,S9420
35226,A0321
35227,Q8620
35228,C2013
35229,L6810
35230,G4641
35231,G4741
35232,L6820
35233,A0311
35234,I5510
35235,G4690
35236,S9420
35237,P8522
35238,M7020
35239,K6622
35240,G4772
35241,N7911
35242,G4641
35243,G4520
35244,L6810
35245,G4741
35246,S9491
